      1441	  -1223578
      1427	  -1223241
      1410	  -1222894
      1391	  -1222551
      1363	  -1222147
      1345	  -1221883
      1319	  -1221528
      1291	  -1221188
      1258	  -1220845
      1223	  -1220512
      1187	  -1220164
      1147	  -1219822
      1104	  -1219482
      1065	  -1219152
      1017	  -1218797
       969	  -1218455
       922	  -1218114
       875	  -1217786
       819	  -1217432
       769	  -1217092
       713	  -1216749
       664	  -1216424
       607	  -1216068
       553	  -1215726
       498	  -1215386
       442	  -1215049
       387	  -1214702
       328	  -1214359
       272	  -1214018
       213	  -1213684
       157	  -1213352
        85	  -1212996
        16	  -1212635
       -47	  -1212387
      -123	  -1212351
      -195	  -1212435
      -281	  -1212665
      -356	  -1213032
      -439	  -1213500
      -526	  -1214006
      -609	  -1214440
      -694	  -1214817
      -776	  -1215158
      -857	  -1215482
      -935	  -1215809
     -1003	  -1216126
     -1078	  -1216480
     -1140	  -1216823
     -1201	  -1217164
     -1249	  -1217493
     -1301	  -1217849
     -1345	  -1218196
     -1380	  -1218532
     -1413	  -1218873
     -1442	  -1219212
     -1464	  -1219555
     -1481	  -1219897
     -1493	  -1220237
     -1501	  -1220580
     -1504	  -1220923
     -1504	  -1221270
     -1505	  -1221603
     -1504	  -1221951
     -1504	  -1222291
     -1504	  -1222634
     -1504	  -1222969
     -1504	  -1223316
     -1504	  -1223657
     -1504	  -1224000
     -1504	  -1224333
     -1503	  -1224682
     -1501	  -1225026
     -1497	  -1225366
     -1491	  -1225699
     -1482	  -1226047
     -1471	  -1226387
     -1458	  -1226730
     -1445	  -1227065
     -1427	  -1227411
     -1409	  -1227753
     -1390	  -1228095
     -1368	  -1228464
     -1350	  -1228753
     -1327	  -1229095
     -1301	  -1229433
     -1273	  -1229782
     -1245	  -1230116
     -1217	  -1230455
     -1183	  -1230826
     -1149	  -1231148
     -1113	  -1231507
     -1077	  -1231849
     -1037	  -1232191
      -997	  -1232525
      -956	  -1232874
      -912	  -1233218
      -869	  -1233558
      -828	  -1233879
      -781	  -1234239
      -736	  -1234579
      -692	  -1234922
      -645	  -1235257
      -600	  -1235603
      -556	  -1235945
      -507	  -1236287
      -465	  -1236607
      -417	  -1236970
      -368	  -1237314
      -322	  -1237654
      -275	  -1237974
      -223	  -1238335
      -175	  -1238675
      -123	  -1239018
       -75	  -1239340
       -16	  -1239699
        37	  -1239924
        91	  -1239917
       150	  -1239816
       205	  -1239707
       267	  -1239524
       323	  -1239160
       386	  -1238711
       447	  -1238243
       510	  -1237831
       571	  -1237464
       632	  -1237128
       691	  -1236796
       752	  -1236466
       809	  -1236134
       861	  -1235800
       916	  -1235450
       962	  -1235110
      1007	  -1234764
      1045	  -1234428
      1079	  -1234083
      1107	  -1233741
      1133	  -1233399
      1152	  -1233067
      1168	  -1232717
      1178	  -1232376
      1184	  -1232037
      1187	  -1231701
      1186	  -1231351
      1187	  -1231012
      1187	  -1230668
      1186	  -1230326
      1186	  -1229987
      1186	  -1229645
      1186	  -1229303
      1186	  -1228972
      1186	  -1228621
      1186	  -1228279
      1186	  -1227940
      1186	  -1227605
      1186	  -1227255
      1186	  -1226916
      1186	  -1226571
      1185	  -1226250
      1183	  -1225891
      1178	  -1225549
      1172	  -1225206
      1163	  -1224875
      1151	  -1224525
      1137	  -1224184
      1119	  -1223845
      1101	  -1223510
      1079	  -1223159
      1057	  -1222820
      1030	  -1222475
      1001	  -1222141
       969	  -1221795
       936	  -1221453
       901	  -1221110
       861	  -1220779
       820	  -1220429
       778	  -1220088
       730	  -1219749
       684	  -1219414
       635	  -1219064
       583	  -1218725
       531	  -1218379
       474	  -1218037
       418	  -1217699
       356	  -1217357
       294	  -1217015
       229	  -1216684
       159	  -1216333
        80	  -1215992
         3	  -1215653
       -81	  -1215432
      -171	  -1215435
      -261	  -1215537
      -354	  -1215752
      -451	  -1216126
      -551	  -1216612
      -649	  -1217096
      -748	  -1217522
      -845	  -1217894
      -942	  -1218235
     -1032	  -1218560
     -1116	  -1218887
     -1193	  -1219211
     -1260	  -1219557
     -1320	  -1219900
     -1373	  -1220304
     -1401	  -1220574
     -1432	  -1220930
     -1452	  -1221270
     -1463	  -1221609
     -1467	  -1221944
     -1467	  -1222291
     -1467	  -1222634
     -1467	  -1222976
     -1467	  -1223315
     -1467	  -1223657
     -1467	  -1223999
     -1467	  -1224340
     -1467	  -1224670
     -1467	  -1225026
     -1467	  -1225366
     -1467	  -1225705
     -1467	  -1226033
     -1467	  -1226387
     -1466	  -1226730
     -1465	  -1227072
     -1463	  -1227397
     -1460	  -1227753
     -1454	  -1228095
     -1446	  -1228436
     -1434	  -1228766
     -1418	  -1229122
     -1399	  -1229462
     -1377	  -1229801
     -1356	  -1230130
     -1329	  -1230483
     -1299	  -1230826
     -1268	  -1231168
     -1240	  -1231493
     -1208	  -1231849
     -1174	  -1232191
     -1140	  -1232532
     -1110	  -1232862
     -1075	  -1233218
     -1040	  -1233564
     -1005	  -1233897
      -972	  -1234225
      -933	  -1234579
      -892	  -1234922
      -853	  -1235264
      -811	  -1235596
      -763	  -1235945
      -716	  -1236287
      -664	  -1236628
      -610	  -1236970
      -554	  -1237314
      -491	  -1237653
      -430	  -1237993
      -363	  -1238335
      -295	  -1238675
      -222	  -1239024
      -149	  -1239360
       -75	  -1239700
         3	  -1240048
        79	  -1240267
       162	  -1240256
       240	  -1240154
       322	  -1239938
       408	  -1239546
       491	  -1239080
       573	  -1238599
       658	  -1238172
       735	  -1237793
       813	  -1237459
       886	  -1237131
       955	  -1236807
      1019	  -1236468
      1074	  -1236131
      1123	  -1235794
      1168	  -1235443
      1201	  -1235101
      1229	  -1234757
      1249	  -1234434
      1266	  -1234075
      1274	  -1233735
      1276	  -1233393
      1276	  -1233060
      1275	  -1232711
      1275	  -1232369
      1275	  -1232029
      1275	  -1231708
      1275	  -1231345
      1275	  -1231005
      1275	  -1230661
      1275	  -1230332
      1275	  -1229980
      1275	  -1229639
      1274	  -1229297
      1272	  -1228977
      1269	  -1228615
      1265	  -1228273
      1259	  -1227933
      1251	  -1227598
      1243	  -1227249
      1233	  -1226909
      1222	  -1226565
      1210	  -1226230
      1195	  -1225884
      1181	  -1225563
      1162	  -1225200
      1141	  -1224875
      1114	  -1224519
      1088	  -1224177
      1059	  -1223836
      1026	  -1223502
       987	  -1223153
       946	  -1222813
       904	  -1222469
       854	  -1222134
       803	  -1221788
       747	  -1221447
       686	  -1221104
       626	  -1220771
       556	  -1220423
       481	  -1220081
       405	  -1219741
       321	  -1219406
       234	  -1219057
       144	  -1218717
        46	  -1218373
       -50	  -1218037
      -151	  -1217816
      -254	  -1217829
      -359	  -1217997
      -465	  -1218334
      -574	  -1218795
      -680	  -1219309
      -783	  -1219796
      -882	  -1220204
      -984	  -1220576
     -1079	  -1220909
     -1167	  -1221227
     -1247	  -1221546
     -1325	  -1221883
     -1387	  -1222224
     -1442	  -1222570
     -1484	  -1222905
     -1513	  -1223253
     -1531	  -1223598
     -1537	  -1223936
     -1534	  -1224274
     -1525	  -1224624
     -1511	  -1224963
     -1493	  -1225305
     -1471	  -1225639
     -1445	  -1225984
     -1414	  -1226327
     -1380	  -1226670
     -1347	  -1227002
     -1306	  -1227350
     -1260	  -1227694
     -1217	  -1228032
     -1169	  -1228355
     -1115	  -1228719
     -1060	  -1229059
      -997	  -1229401
      -934	  -1229735
      -858	  -1230080
      -778	  -1230424
      -693	  -1230766
      -603	  -1231084
      -497	  -1231446
      -393	  -1231789
      -286	  -1232128
      -174	  -1232464
       -57	  -1232816
        61	  -1233155
       180	  -1233419
       296	  -1233445
       418	  -1233276
       535	  -1232922
       647	  -1232456
       746	  -1231955
       849	  -1231414
       937	  -1230980
      1013	  -1230608
      1071	  -1230281
      1117	  -1229954
      1149	  -1229634
      1164	  -1229300
      1163	  -1228964
      1152	  -1228620
      1130	  -1228276
      1099	  -1227934
      1062	  -1227598
      1015	  -1227248
       960	  -1226908
       902	  -1226565
       835	  -1226229
       761	  -1225884
       680	  -1225543
       593	  -1225201
       500	  -1224868
       396	  -1224519
       287	  -1224177
       155	  -1223775
        61	  -1223510
       -63	  -1223153
      -183	  -1222888
      -305	  -1222865
      -421	  -1222995
      -540	  -1223323
      -653	  -1223772
      -763	  -1224296
      -861	  -1224788
      -966	  -1225254
     -1055	  -1225629
     -1128	  -1225964
     -1190	  -1226280
     -1233	  -1226606
     -1253	  -1226938
     -1255	  -1227274
     -1241	  -1227618
     -1211	  -1227964
     -1163	  -1228305
     -1104	  -1228649
     -1032	  -1228986
      -948	  -1229332
      -854	  -1229671
      -752	  -1230013
      -650	  -1230338
      -538	  -1230695
      -428	  -1231038
      -318	  -1231377
      -212	  -1231707
      -101	  -1232062
         2	  -1232402
        98	  -1232745
       186	  -1233003
       274	  -1233034
       346	  -1232896
       415	  -1232569
       465	  -1232133
       509	  -1231587
       535	  -1231080
       542	  -1230643
       535	  -1230283
       514	  -1229933
       480	  -1229614
       437	  -1229289
       387	  -1228974
       320	  -1228621
       253	  -1228279
       176	  -1227937
        94	  -1227592
        12	  -1227249
       -78	  -1226984
      -167	  -1226960
      -254	  -1227054
      -342	  -1227272
      -426	  -1227655
      -499	  -1228135
      -566	  -1228618
      -617	  -1229063
      -653	  -1229441
      -671	  -1229783
      -667	  -1230100
      -644	  -1230431
      -606	  -1230771
      -555	  -1231100
      -486	  -1231442
      -410	  -1231787
      -325	  -1232127
      -232	  -1232472
      -142	  -1232815
       -49	  -1233155
        43	  -1233503
       136	  -1233762
       220	  -1233785
       308	  -1233615
       392	  -1233259
       464	  -1232801
       533	  -1232265
       589	  -1231757
       634	  -1231314
       660	  -1230964
       672	  -1230614
       668	  -1230289
       652	  -1229967
       623	  -1229637
       580	  -1229303
       525	  -1228953
       454	  -1228611
       376	  -1228267
       285	  -1227932
       182	  -1227584
        72	  -1227242
       -35	  -1226922
      -156	  -1226692
      -276	  -1226703
      -385	  -1226862
      -501	  -1227225
      -606	  -1227671
      -702	  -1228197
      -776	  -1228679
      -830	  -1229074
      -862	  -1229436
      -870	  -1229787
      -858	  -1230107
      -832	  -1230414
      -783	  -1230761
      -725	  -1231105
      -654	  -1231448
      -584	  -1231774
      -500	  -1232115
      -414	  -1232478
      -328	  -1232822
      -245	  -1233142
      -156	  -1233497
       -68	  -1233844
        19	  -1234182
        98	  -1234443
       174	  -1234466
       244	  -1234371
       300	  -1234184
       345	  -1233819
       379	  -1233359
       396	  -1232865
       396	  -1232433
       381	  -1232055
       351	  -1231717
       311	  -1231382
       263	  -1231057
       203	  -1230723
       141	  -1230393
        65	  -1230046
        -6	  -1229702
       -83	  -1229441
      -155	  -1229418
      -225	  -1229513
      -293	  -1229697
      -348	  -1230058
      -395	  -1230517
      -432	  -1231014
      -450	  -1231449
      -451	  -1231833
      -440	  -1232171
      -415	  -1232503
      -377	  -1232832
      -334	  -1233161
      -283	  -1233499
      -225	  -1233839
      -170	  -1234180
      -112	  -1234525
       -58	  -1234863
         0	  -1235209
        49	  -1235468
       100	  -1235490
       147	  -1235398
       185	  -1235287
       214	  -1235131
       237	  -1234787
       246	  -1234366
       246	  -1233875
       239	  -1233456
       224	  -1233083
       205	  -1232745
       179	  -1232409
       150	  -1232083
       114	  -1231748
        75	  -1231416
        36	  -1231069
        -6	  -1230808
       -51	  -1230787
       -90	  -1230878
      -132	  -1230990
      -171	  -1231067
      -205	  -1231181
      -232	  -1231483
      -256	  -1231924
      -272	  -1232381
      -280	  -1232813
      -280	  -1233193
      -274	  -1233536
      -264	  -1233866
      -248	  -1234194
      -229	  -1234520
      -204	  -1234866
      -174	  -1235205
      -139	  -1235547
      -103	  -1235884
       -65	  -1236231
       -26	  -1236574
        12	  -1236836
        46	  -1236855
        77	  -1236760
       105	  -1236651
       126	  -1236574
       138	  -1236459
       142	  -1236147
       139	  -1235710
       131	  -1235253
       119	  -1234835
       100	  -1234449
        79	  -1234106
        50	  -1233842
        30	  -1233847
         0	  -1233947
       -34	  -1234062
       -65	  -1234142
